listing_id,source_portal,listing_url,scraped_at,latitude,longitude,locality,sublocality,address,landmark_details,pincode,bhk_type,property_type,furnishing,floor_number,total_floors,facing,sqft,area_type,age_years,apartment_bio,monthly_rent,deposit_amount,maintenance_monthly,price_per_sqft,bathrooms,parking,has_lift,has_gym,has_security,luxury_amenities,is_verified,is_premium,owner_type,confidence_score,possession_status,listed_date,last_updated,is_available
0WRdiXRQNcpzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-400-Sq-yrd-Multistorey-Apartment-FOR-Rent-Raysan-in-Gandhinagar&id=4d423737373138353935,2026-04-19 13:51:41,23.16672,72.66059,,Raysan,Gandhinagar Rayasan gift city,19210|GNLU Metro Station,,,Apartment,Unfurnished,5,12,East,400,Sq-yrd,New Construction,"This property is new construction, well maintained property, allowed parking fix, many amenities available, 24h security and water line. If you are planning to rent a flat, you can consider this 4 BHK flat situated in the prime location of Raysan. You can get this flat at monthly rent of ₹45,000. Located on the 5 floor, the flat comprises 4 bathrooms, 4 balcony, and has a carpet area of 350 sqyrd. There is also facility of 1 Open parking. This unit features power back up, reserved parking, security, service/goods lift, air conditioned, intercom facility, ro water system. The flat can be visited at Shree Satvat, PDPU college road, near D M Service station, Raysan, Gujarat .",45000,90000,1500,12,4,1 Open,No,No,No,"Air Conditioned, Banquet Hall, Bar/Lounge, Jogging and Strolling Track",True,True,Agent,100,Immediately,2026-03-30T14:13:40.000Z,"Mar 30, '26",True
9NDZ/opI/ntzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-458-Sq-yrd-Multistorey-Apartment-FOR-Rent-Randesan-in-Gandhinagar&id=4d423834323535343635,2026-04-19 13:51:41,23.17588,72.65443,,Randesan,"Gandhinagar, Gujarat",,,,Apartment,Semi-Furnished,7,7,,,,2006,"You can avail the 4 BHK flat for rent in the well-known location of Randesan. This 4 BHK flat can be availed at the rental price of ₹50,000. The flat is on the 7 floor and includes 4 bathrooms, 2 balcony with a carpet area of 458 sqyrd. This unit features power back up, reserved parking, security, intercom facility.",50000,,,,4,,No,No,No,"Intercom Facility, Internet/Wi-Fi Connectivity, Bar/Lounge, Jogging and Strolling Track",False,True,Agent,48,Immediately,2026-04-18T23:45:34.000Z,Today,True
OiVwjxHkHEhzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-420-Sq-yrd-Multistorey-Apartment-FOR-Rent-Sargasan-in-Gandhinagar&id=4d423831343537333935,2026-04-19 13:51:41,23.1848805,72.615856,,Sargasan,gandhinagar rayasan,,,,Apartment,Semi-Furnished,4,12,East,420,Sq-yrd,Less than 5 years,"This is new project nice location near metro near gift city near school hospital clg nice location near metro 24hr water gas line all available Find 4 BHK flat for rent in Sargasan Gandhinagar. ₹50,000 is the monthly rent of this 4 BHK flat. The flat is on the 4 floor and includes 4 bathrooms, 4 balcony with a carpet area of 350 sqyrd. There is also facility of 1 Open parking. This property offers power back up, reserved parking, security, service/goods lift, air conditioned, intercom facility, ro water system. Visit the flat at FP-8,TP-8,Nr.Aashka Hospital, Sargasan, Gandhinagar, Gujarat .",50000,100000,1500,13,4,1 Open,No,No,No,"Air Conditioned, Banquet Hall, Bar/Lounge, Jogging and Strolling Track",True,True,Agent,80,Immediately,2026-03-25T22:45:45.000Z,"Mar 26, '26",True
FWL6e64Kq/dzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-2200-Sq-ft-Multistorey-Apartment-FOR-Rent-Sargasan-in-Gandhinagar&id=4d423737323932343337,2026-04-19 13:51:41,23.1848805,72.615856,,Sargasan,"Megh Malhar Rd,Sargasan, Gandhinagar, Gujarat",,,,Apartment,Semi-Furnished,1,6,East,2200,Sq-ft,New Construction,"Megh Malhar in Sargasan, Gandhinagar, offers spacious 3 BHK and 4 BHK apartments across 11 towers with 6 floors each. The project features modern amenities like a swimming pool, gym, and childrens play area. Its strategic location ensures easy access to schools, hospitals, and shopping centers for convenience.",64000,110000,0,29,4,1 Covered,No,No,No,,False,True,Agent,100,Immediately,2026-04-17T23:45:20.000Z,Yesterday,True
7rZZgfrkSxtzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-320-Sq-yrd-Multistorey-Apartment-FOR-Rent-Sargasan-in-Gandhinagar&id=4d423735343339323631,2026-04-19 13:51:41,23.1848805,72.615856,,Sargasan,"Swagat Agacia,Opp. Swagat Flamingo, Nr. TCS IT Park  Sargasan,Cross Roads,Sargasan,Gandhinagar",,,,Apartment,Furnished,7,14,East,320,Sq-yrd,Less than 5 years,"Swagat Agacia, an auspicious synonym of 7 star luxury, stands tall as One Stop Happiness Solution of life. Life at Agacia means a sheer welcome to inner peace, means If you are planning to rent a flat, you can consider this 4 BHK flat situated in the prime location of Sargasan. The flat is available for rent at a competitive amount of ₹65,000. The flat comes with some add-on facilities such as 4 Wardrobe, 4 Bed, 1 TV, Fridge, Microwave, 4 AC, Sofa, Washing Machine, Dining Table and Gas Connection. Located on the 7 floor, the flat has 4 bathrooms, 2 balcony in carpet area of 192 sqyrd. The property includes 1 Covered parking. The apartment is equipped with power back up, security. Visit the apartment at Swagat Agacia,Opp. Swagat Flamingo, Nr. TCS IT Park Sargasan,Cross Roads,Sargasan,Gandhinagar, Sargasan, Gandhinagar, Gujarat.",65000,130000,0,23,4,1 Covered,Yes,Yes,No,Jogging and Strolling Track,False,True,Agent,100,Immediately,2026-04-16T23:45:20.000Z,"Apr 17, '26",True
XI8Zzmv8nFFzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-487-Sq-yrd-Multistorey-Apartment-FOR-Rent-Raysan-in-Gandhinagar&id=4d423833393930353239,2026-04-19 13:51:41,23.16672,72.66059,,Raysan,"TP - 01 , Royal Street , Near , GNLU College , PDPU road , Raysan , Koba , Gandhinagar , 382426",19210|GNLU Metro Station|5 minutes,382426,,Apartment,Semi-Furnished,7,12,East,487,Sq-yrd,New Construction,"Find this 4 BHK rental flat in Raysan Gandhinagar. This 4 BHK flat is available at the reasonable rent amount of ₹65,000. Here you can enjoy world class facilities like 4 Wardrobe and Gas Connection. Located on the 7 floor, the flat has 4 bathrooms, 1 balcony in carpet area of 278 sqft. 2 Covered parking facility are also available. This property features 12 floor and offers a range of Kids play area facilities. The apartment comes furnished with power back up, reserved parking, security. Find this apartment at TP - 01 , Royal Street , Near , GNLU College , PDPU road , Raysan , Koba , Gandhinagar , 382426.",65000,65000,0,15,4,2 Covered,Yes,No,No,Jogging and Strolling Track,True,True,Agent,80,Immediately,2026-04-16T23:45:20.000Z,"Apr 17, '26",True
10ovvAdqsu9zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-2907-Sq-ft-Multistorey-Apartment-FOR-Rent-Kudasan-in-Gandhinagar&id=4d423637353437303733,2026-04-19 13:51:41,23.1698784,72.6232479,,Kudasan,"Kudasan,Gandhinagar",,,,Apartment,Furnished,4,8,East,2907,Sq-ft,New Construction,"4bhk flat with fix furnished, sofa, well interior design and garden facing flat in Keshav Aradhyam, Kudasan. 4 BHK apartment is available on rent in Kudasan Gandhinagar right away. This 4 BHK flat is available at the reasonable rent amount of ₹60,000. Here you can enjoy world class facilities like 4 Wardrobe, 4 Bed, Sofa, Dining Table and Gas Connection. The flat is on the 4 floor and includes 4 bathrooms, 1 balcony with a carpet area of 2150 sqft. There is also facility of 1 Covered, 1 Open parking. This property includes 8 floor and provides Kids play area benefits. This flat is fitted with power back up, reserved parking, security. You can visit the flat at Kudasan, Gandhinagar, Gujarat.",60000,100000,0,21,4,"1 Covered, 1 Open",No,No,No,,True,True,Agent,80,Immediately,2026-04-18T23:45:34.000Z,Today,True
90w0I8AnGc9zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-410-Sq-yrd-Multistorey-Apartment-FOR-Rent-Sargasan-in-Gandhinagar&id=4d423832383639303939,2026-04-19 13:51:41,23.1848805,72.615856,,Sargasan,"Gandhinagar, Gujarat",,,,Apartment,Furnished,7,10,North - East,410,Sq-yrd,Less than 5 years,"best location 4 BHK flat is available for rent in Sargasan immediately. You can get this flat at monthly rent of ₹65,000. The apartment is on the 7 floor, has a carpet area of 225 sqyrd with 3 bathrooms and 3 balcony. The apartment is equipped with power back up, reserved parking, security, air conditioned, ro water system. Visit the flat at Sector 11, Gandhinagar, Gujarat.",65000,65000,0,18,3,,No,No,No,"Air Conditioned, Internet/Wi-Fi Connectivity, Bar/Lounge, Jogging and Strolling Track",False,True,Agent,78,Immediately,2026-03-09T11:38:17.000Z,"Mar 09, '26",True
GSuPzhm6YyVzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-470-Sq-yrd-Multistorey-Apartment-FOR-Rent-Sargasan-in-Gandhinagar&id=4d423634393033373433,2026-04-19 13:51:41,23.1848805,72.615856,,Sargasan,"Siddharaj Z, Nr. Infocity Sargasan Cross Roads S.G. Highway,gandhinagar",,,,Apartment,Semi-Furnished,1,7,East,470,Sq-yrd,Less than 5 years,"You can explore this 4 BHK flat on rent in Sargasan Gandhinagar. You can get this flat at monthly rent of ₹70,000. Here you can enjoy world class facilities like 3 Wardrobe, 3 Bed, Sofa, Dining Table and Gas Connection. The flat is located on the 1 floor which includes 4 bathrooms, 1 balcony, and covers a carpet area of 282 sqyrd. The property includes 2 Covered parking. This unit features power back up, reserved parking, security. The full address of the apartment is Siddharaj Z, Nr. Infocity Sargasan Cross Roads S.G. Highway,gandhinagar, Sargasan, Gandhinagar, Gujarat.",70000,140000,10000,17,4,2 Covered,Yes,No,No,Jogging and Strolling Track,False,True,Agent,100,Immediately,2026-03-19T08:22:29.000Z,"Mar 19, '26",True
CELcY6pbiY1zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-3114-Sq-ft-Multistorey-Apartment-FOR-Rent-Sargasan-in-Gandhinagar&id=4d423636333336353437,2026-04-19 13:51:41,23.1848805,72.615856,,Sargasan,502.,,,,Apartment,Furnished,5,14,North - East,3114,Sq-ft,New Construction,"this property is near by Tcs and uid good location in this flat full furnish laxurish flat all aminitys is this skim gym swimming pool indore game all new If you are planning to rent a flat, you can consider this 4 BHK flat situated in the prime location of Sargasan. ₹60,000 is the monthly rent of this 4 BHK flat. The flat is on the 5 floor and includes 4 bathrooms, 3 balcony with a carpet area of 2465 sqft. The building includes 14 floor and supports Kids Play Pool With Water Slides living. This flat is fitted with power back up, reserved parking, security, service/goods lift, air conditioned, intercom facility, ro water system. This flat is located at Swagat Agacia,Opp. Swagat Flamingo, Nr. TCS IT Park & Sargasan,Cross Roads,Sargasan,Gandhinagar.",60000,120000,5000,19,4,,No,No,No,"Air Conditioned, Banquet Hall, Bar/Lounge, Jogging and Strolling Track",False,True,Agent,85,Immediately,2026-04-12T06:21:24.000Z,"Apr 12, '26",True
euPOXVuqCvJzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-450-Sq-yrd-Multistorey-Apartment-FOR-Rent-Sargasan-in-Gandhinagar&id=4d423833333933343433,2026-04-19 13:51:41,23.1848805,72.615856,,Sargasan,"Sargasan,Gandhinagar",,,,Apartment,Semi-Furnished,4,7,North - East,450,Sq-yrd,2011,"Security Multilevel biometric security, multiapartment video intercom, gate automation, and 24x7 CCTV surveillance.Leisure Features a Club House, Swimming Pool, Gymnasium, and Themed Landscape Garden.Close to Kameshwar International School and Ved International School.",65000,130000,0,16,4,1 Covered,Yes,No,No,Jogging and Strolling Track,True,True,Agent,98,Immediately,2026-02-22T01:30:22.000Z,"Feb 22, '26",True
TEqwk5v0sKJzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-3114-Sq-ft-Multistorey-Apartment-FOR-Rent-Sargasan-in-Gandhinagar&id=4d423732363932353037,2026-04-19 13:51:41,23.1848805,72.615856,,Sargasan,"swagat agacia,sargasan",,,,Apartment,Unfurnished,9,13,South,3114,Sq-ft,New Construction,"this is 7star 1st no.of sargasan property like all emmynitys here If you are planning to rent a flat, you can consider this 4 BHK flat situated in the prime location of Sargasan. This 4 BHK flat can be availed at the rental price of ₹60,000. The apartment is on the 9 floor, has a covered area of 3114 sqft with 4 bathrooms and 3 balcony. The building comprises 13 floor and includes Kids Play Pool With Water Slides features. This flat is fitted with power back up, reserved parking, security, service/goods lift, air conditioned, ro water system. This flat is located at Swagat Agacia,Opp. Swagat Flamingo, Nr. TCS IT Park & Sargasan,Cross Roads,Sargasan,Gandhinagar.",60000,116000,0,19,4,,No,No,No,"Air Conditioned, Banquet Hall, Bar/Lounge, Jogging and Strolling Track",True,True,Agent,80,Immediately,2026-02-18T12:35:52.000Z,"Feb 18, '26",True
Xpv4pkFzMFtzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-3114-Sq-ft-Multistorey-Apartment-FOR-Rent-Sargasan-in-Gandhinagar&id=4d423738383133323933,2026-04-19 13:51:41,23.1848805,72.615856,,Sargasan,sargasan,,,,Apartment,Unfurnished,5,11,North - East,3114,Sq-ft,New Construction,"Find this 4 BHK rental flat in Sargasan Gandhinagar. The multistorey apartment is available at rent of ₹65,000. The flat is located on the 5 floor which includes 4 bathrooms, 3 balcony, and covers a covered area of 3114 sqft. The property encompasses 11 floor and provides Kids Play Pool With Water Slides amenities. The apartment is equipped with power back up, reserved parking, security, air conditioned. Find this apartment at Swagat Agacia,Opp. Swagat Flamingo, Nr. TCS IT Park & Sargasan,Cross Roads,Sargasan,Gandhinagar.",65000,130000,0,21,4,,No,No,No,"Air Conditioned, Internet/Wi-Fi Connectivity, Jogging and Strolling Track",True,True,Agent,55,Immediately,2026-04-18T23:45:32.000Z,Today,True
92394JW8FoBzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-2745-Sq-ft-Multistorey-Apartment-FOR-Rent-Randesan-in-Gandhinagar&id=4d423833343632343937,2026-04-19 13:51:41,23.17588,72.65443,,Randesan,"Siddhraj Zoey, Besides Maruti magnum, Nr.Axis Bank, Randesan, Gandhinagar",,,,Apartment,Furnished,10,14,East,2745,Sq-ft,New Construction,"This property is East Facing Garden looked vastu complient Flat with club class amenities near by randesan metro station Find this 4 BHK rental flat in Randesan Gandhinagar. Available at a rental price of ₹70,000, this 4 BHK flat is worth considering. 4 Wardrobe, 3 Bed, 4 AC, Sofa, Dining Table and Gas Connection are some of the additional amenities available with the apartment. Located on the 10 floor, the flat has 4 bathrooms, 1 balcony in carpet area of 1509 sqft. 2 Covered parking facility are also available. The apartment is equipped with power back up, reserved parking, security. The full address of the apartment is Siddhraj Zoey, Besides Maruti magnum, Nr.Axis Bank, Randesan, Gandhinagar, Randesan, Gandhinagar, Gujarat.",70000,140000,0,26,4,2 Covered,Yes,No,No,Jogging and Strolling Track,False,True,Agent,100,Immediately,2026-04-18T23:45:34.000Z,Today,True
eAxMwggSrHFzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-2515-Sq-ft-Multistorey-Apartment-FOR-Rent-Randesan-in-Gandhinagar&id=4d423833363330363233,2026-04-19 13:51:41,23.17588,72.65443,,Randesan,Shree Rang Aroma,,,,Apartment,Furnished,2,5,,2515,Sq-ft,5 to 10 years,"4 BHK apartment is available on rent in Randesan Gandhinagar right away. This 4 BHK flat can be availed at the rental price of ₹60,000. Located on the 2 floor, the flat has 4 bathrooms, 1 balcony in carpet area of 2835 sqft. Visit the flat at Shree Rang Aroma, Randesan, Gandhinagar, Gujarat.",60000,,,24,4,,No,No,No,,False,True,Agent,56,Immediately,2026-04-16T23:45:22.000Z,"Apr 17, '26",True
ptsHIV2ZfBdzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-330-Sq-ft-Multistorey-Apartment-FOR-Rent-Sargasan-in-Gandhinagar&id=4d423833393931333135,2026-04-19 13:51:41,23.1848805,72.615856,,Sargasan,"Sector 11, Gandhinagar, Gujarat",,,,Apartment,Furnished,5,7,East,330,Sq-ft,New Construction,"4 BHK apartment is available on rent in Sargasan Gandhinagar right away. This 4 BHK flat is available at the reasonable rent amount of ₹65,000. Additional amenities available with the flat are 4 Wardrobe, 4 Bed, 2 TV, Fridge, Microwave, 4 AC, Sofa, Washing Machine, Dining Table and Gas Connection. The flat is located on the 5 floor which includes 4 bathrooms, 2 balcony, and covers a carpet area of 190 sqft. There is also facility of 2 Covered parking. This home provides power back up, reserved parking, security. The address is Sector 11, Gandhinagar, Gujarat.",65000,130000,0,197,4,2 Covered,Yes,No,No,Jogging and Strolling Track,True,True,Agent,80,Immediately,2026-04-16T23:45:20.000Z,"Apr 17, '26",True
2l86KjI49xtzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1300-Sq-ft-Multistorey-Apartment-FOR-Rent-Randesan-in-Gandhinagar&id=4d423832373330343437,2026-04-19 13:51:41,23.17588,72.65443,,Randesan,"You can visit directly Aawaas riverfront, Randesan to see flat",,,,Apartment,Semi-Furnished,3,5,,1300,Sq-ft,5 to 10 years,"You can explore this 2 BHK flat on rent in Randesan Gandhinagar. The 2 BHK apartment is available at a reasonable rent of ₹19,000. The apartment is on the 3 floor, has a carpet area of 1050 sqft with 2 bathrooms and 2 balcony. The brokerage amount of the 2 BHK apartment is zero.",19000,,1600,15,2,,No,No,No,,False,False,Owner,59,Immediately,2026-02-17T22:30:42.000Z,"Feb 18, '26",True
