listing_id,source_portal,listing_url,scraped_at,latitude,longitude,locality,sublocality,address,landmark_details,pincode,bhk_type,property_type,furnishing,floor_number,total_floors,facing,sqft,area_type,age_years,apartment_bio,monthly_rent,deposit_amount,maintenance_monthly,price_per_sqft,bathrooms,parking,has_lift,has_gym,has_security,luxury_amenities,is_verified,is_premium,owner_type,confidence_score,possession_status,listed_date,last_updated,is_available
0CzjV8oHizRzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1825-Sq-ft-Multistorey-Apartment-FOR-Rent-Palanpur-in-Surat&id=4d423739313036313637,2026-04-19 13:52:36,21.215963,72.770389,,Royal Property Consultant,"Palan Pur Patiya, Surat.",,,,Apartment,Semi-Furnished,4,12,East,1825,Sq-ft,2000,"3 bhk semi furnished flat for rent casa king palanpur. A beautiful 3 BHK flat is available for rent in Palanpur. The 3 BHK apartment is available at a reasonable rent of ₹30,000. Some premium add-on facilities bundled with the flat are 2 Wardrobe, 2 Bed, 1 AC and Gas Connection. The flat is on the 4 floor and includes 3 bathrooms, 4 balcony with a covered area of 1825 sqft. The property includes 1 Covered parking. The property features power back up, reserved parking. The flat can be visited at Palan Pur Patiya, Surat..",30000,90000,0,16,3,1 Covered,No,No,No,,False,True,Agent,93,Immediately,2026-04-16T23:45:21.000Z,"Apr 17, '26",True
tPOpk2Hy1sdzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-2000-Sq-ft-Multistorey-Apartment-FOR-Rent-Vesu-in-Surat&id=4d423634323133383633,2026-04-19 13:52:36,21.1447177,72.7717775,,Vesu,Vesu surat.,"19210|Udhna Railway Station, 19202|T M Patel International School, 19202|White Lotus International School",,,Apartment,Unfurnished,3,13,East,2000,Sq-ft,New Construction,"3 bhk luxurious flat for rent in rahans synfonia vesu surat. Near surat airport and diamond bourse 3 BHK flat is available for rent in Vesu immediately. This 3 BHK flat is available at the reasonable rent amount of ₹35,000. The flat is located on the 3 floor which includes 3 bathrooms, 1 balcony, and covers a covered area of 2000 sqft. There is also facility of 1 Covered parking. The apartment is equipped with power back up, reserved parking, security. Visit the flat at TP 75, FP42, Vesu Abhva, Vesu Main Road, Vesu, Surat, Gujarat .",35000,96000,1,18,3,1 Covered,Yes,No,No,Jogging and Strolling Track,True,True,Agent,95,Immediately,2026-04-16T23:45:20.000Z,"Apr 17, '26",True
hXFEBycTTVRzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1700-Sq-ft-Multistorey-Apartment-FOR-Rent-Adajan-in-Surat&id=4d423831333135373031,2026-04-19 13:52:36,21.1973663,72.782489,,Adajan,Adajan Surat Surat,"19202|L.P. Savani International School, 19202|Lp Savani International School, 19206|Walkway Mall, 19206|Regent Mall",,,Apartment,Unfurnished,5,12,East,1700,Sq-ft,5 to 10 years,"3 BHK Fully Furnished New Construction Flat for Sale in Jahangirpura 3 BHK flat is available for rent in Adajan immediately. The apartment is available at an affordable rental price of ₹30,000. Located on the 5 floor, the flat comprises 3 bathrooms, 3 balcony, and has a carpet area of 900 sqft. This flat is fitted with power back up, reserved parking, security, air conditioned, intercom facility.",30000,90000,,18,3,,No,No,No,"Air Conditioned, Internet/Wi-Fi Connectivity, Banquet Hall, Jogging and Strolling Track",False,True,Agent,78,Immediately,2026-03-06T10:28:54.000Z,"Mar 06, '26",True
NfFv//uRYstzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-2450-Sq-ft-Multistorey-Apartment-FOR-Rent-Vesu-in-Surat&id=4d423834313534373239,2026-04-19 13:52:36,21.1447177,72.7717775,,Vesu,canal road vesu,"19210|Udhna Railway Station, 19202|T M Patel International School, 19202|White Lotus International School",395007,,Apartment,Semi-Furnished,10,13,East,2450,Sq-ft,Less than 5 years,"Grab the chance to own this affordable 3 BHK flat for rent in the Vesu area. The Rent amount of this 3 BHK apartment is set at an attractive price of ₹35,000. Located on the 10 floor, the flat comprises 3 bathrooms, 1 balcony, and has a covered area of 2450 sqft. This unit features power back up, reserved parking, security, air conditioned, intercom facility, ro water system. Visit the flat at Opp. Agarwal Vidya Vihar School,New BRTS Canal Road, Vesu, Surat - 395007.",35000,105000,,14,3,,No,No,No,"Air Conditioned, Internet/Wi-Fi Connectivity, Banquet Hall, Bar/Lounge",True,True,Agent,53,Immediately,2026-04-09T06:12:39.000Z,"Apr 09, '26",True
c2VHped7kihzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-2260-Sq-ft-Multistorey-Apartment-FOR-Rent-Vesu-in-Surat&id=4d423834313531383137,2026-04-19 13:52:36,21.1447177,72.7717775,,Vesu,"Surat, Gujarat","19210|Udhna Railway Station, 19202|G.D. Goenka International School, 19202|Bhagwan Mahavir College of Engineering Technology",,,Apartment,Semi-Furnished,1,13,East,2260,Sq-ft,Less than 5 years,"Wonderful property in Vesu location, Find this 3 BHK rental flat in Vesu Surat. This 3 BHK flat can be availed at the rental price of ₹35,000. This flat is fitted with reserved parking, security, service/goods lift, air conditioned, ro water system. Visit the flat at TP 75, FP42, Vesu Abhva, Vesu Main Road, Vesu, Surat, Gujarat .",35000,100000,0,15,3,,No,No,No,"Air Conditioned, Laundry Service, Banquet Hall, Bar/Lounge",True,True,Agent,51,Immediately,2026-04-08T20:47:59.000Z,"Apr 09, '26",True
0DRMvt48zjJzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1800-Sq-ft-Multistorey-Apartment-FOR-Rent-Citylight-Area-in-Surat&id=4d423833393332343333,2026-04-19 13:52:36,21.1666367,72.7955775,,Citylight Area,Raj tilak.,,,,Apartment,Semi-Furnished,11,11,,1800,Sq-ft,15 to 20 years,"good loction 3 BHK flat is available for rent in Citylight Area immediately. The flat is available for rent at a competitive amount of ₹35,000. Located on the 11 floor, the flat has 3 bathrooms, 4 balcony in covered area of 1800 sqft. The apartment comes furnished with power back up, reserved parking, security. The address is Raj tilak., Citylight Area, Surat, Gujarat.",35000,150000,,19,3,,Yes,No,No,"Banquet Hall, Jogging and Strolling Track",False,True,Agent,74,Immediately,2026-03-25T07:15:38.000Z,"Mar 25, '26",True
LDLIuZueS/lzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1600-Sq-ft-Multistorey-Apartment-FOR-Rent-Palanpur-Gam-in-Surat&id=4d423834323038313437,2026-04-19 13:52:36,21.21086,72.771334,,K K Real Estate,Pentagon residency palanpur canal rod near l p savani school,,,,Apartment,Semi-Furnished,9,13,East,1600,Sq-ft,Less than 5 years,"new project near by all company bus Stand 1 four wheeler parking alloted 3 BHK flat is available for rent in Palanpur Gam immediately. The 3 BHK apartment is available at a reasonable rent of ₹27,000. Located on the 9 floor, the flat has 2 bathrooms, 2 balcony in carpet area of 953 sqft. This unit is designed with power back up, reserved parking, security, service/goods lift, intercom facility, ro water system. This flat is located at F.P.101, T.P.8 , Palanpur, Nr, Gaurav Path, Surat, Gujarat .",27000,80000,,17,2,,Yes,No,No,"Service/Goods Lift, Laundry Service, Internet/Wi-Fi Connectivity, RO Water System",False,True,Agent,58,Immediately,2026-04-12T10:50:56.000Z,"Apr 12, '26",True
bRIyG5w/Q3JzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-2100-Sq-ft-Multistorey-Apartment-FOR-Rent-Ghod-Dod-Road-in-Surat&id=4d423832303430343031,2026-04-19 13:52:36,21.17521,72.806447,,Ghod Dod Road,"Surat, Gujarat",,,,Apartment,Furnished,5,12,East,2100,Sq-ft,Less than 5 years,"3 BHK Fully Furnished Flat For Rent with all amenities available A beautiful 3 BHK flat is available for rent in Ghod Dod Road. The flat is available for rent at a competitive amount of ₹35,000. If you rent the flat, you will have access to facilities like Fridge, Sofa, Washing Machine, Dining Table and Gas Connection. The flat is on the 5 floor and includes 3 bathrooms, 3 balcony with a carpet area of 1450 sqft. You will also find 1 Covered parking facility. This unit features reserved parking. The apartment is located at Ghod Dod Road, Surat, Gujarat.",35000,105000,1,17,3,1 Covered,No,No,No,,True,True,Agent,73,Immediately,2026-02-26T02:16:21.000Z,"Feb 26, '26",True
o/DaQ6SZ2pRzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1643-Sq-ft-Multistorey-Apartment-FOR-Rent-Vesu-in-Surat&id=4d423737303139383633,2026-04-19 13:52:36,21.1447177,72.7717775,,Vesu,"Surat, Gujarat","19210|Udhna Railway Station, 19202|G.D. Goenka International School, 19202|Bhagwan Mahavir College of Engineering Technology",,,Apartment,Semi-Furnished,5,13,,1643,Sq-ft,New Construction,"for single person only If you are searching a 3 BHK apartment for rent in Vesu, check out this amazing rental flat. This 3 BHK flat can be availed at the rental price of ₹26,000. The flat is located on the 5 floor which includes 3 bathrooms, 1 balcony, and covers a covered area of 1643 sqft. The residence includes power back up, reserved parking, security, intercom facility, ro water system. The address is Vesu, Surat..",26000,75000,,16,3,,No,No,No,"Intercom Facility, RO Water System, Jogging and Strolling Track",True,True,Agent,54,Immediately,2026-04-11T07:15:46.000Z,"Apr 11, '26",True
0eQhqGwceWNzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1775-Sq-ft-Multistorey-Apartment-FOR-Rent-Palanpur-in-Surat&id=4d423833373731333737,2026-04-19 13:52:36,21.215963,72.770389,,Pramukh Estate,"Surat, Gujarat",,,,Apartment,Furnished,11,14,East,1775,Sq-ft,Less than 5 years,"Find this 3 BHK rental flat in Palanpur Surat. The Rent amount of this 3 BHK apartment is set at an attractive price of ₹30,000. The apartment is on the 11 floor, has a covered area of 1775 sqft with 3 bathrooms and 1 balcony. The property has 14 floor and is equipped with Kids play area facilities. The apartment comes furnished with air conditioned, intercom facility. Find this apartment at Gaurav Path Road, Palanpur, Surat.",30000,90000,,17,3,,No,No,No,"Air Conditioned, Banquet Hall, Bar/Lounge, Jogging and Strolling Track",False,True,Agent,71,Immediately,2026-03-13T13:55:31.000Z,"Mar 13, '26",True
adG7Xcvlc+tzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1700-Sq-ft-Multistorey-Apartment-FOR-Rent-Vesu-in-Surat&id=4d423833393032393131,2026-04-19 13:52:36,21.1447177,72.7717775,,Vesu,"Surat, Gujarat","19210|Udhna Railway Station, 19202|Bhagwan Mahavir College of Engineering Technology, 19202|T M Patel International School",,,Apartment,Furnished,7,12,South - East,1700,Sq-ft,5 to 10 years,"in 3 BHK flat is available for rent in Vesu immediately. The 3 BHK apartment is available at a reasonable rent of ₹38,000. The flat is on the 7 floor and includes 3 bathrooms, 1 balcony with a covered area of 1700 sqft. The residence includes power back up, reserved parking, security, service/goods lift, air conditioned, intercom facility, ro water system. The full address of the apartment is Vesu Main Road, Vesu, Surat, Gujarat .",38000,84000,20000,22,3,,No,No,No,"Air Conditioned, Banquet Hall, Bar/Lounge, Jogging and Strolling Track",True,True,Agent,58,Immediately,2026-03-22T14:38:55.000Z,"Mar 22, '26",True
Ya7rZ7a85utzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1737-Sq-ft-Multistorey-Apartment-FOR-Rent-Pal-in-Surat&id=4d423832373235303531,2026-04-19 13:52:36,21.1807801,72.7529018,,Pal,Gaurav Path pal,"19202|Lp Savani International School, 19202|Gajera Global School, 19206|Pal. Star World, 19206|Bellissimo Hub",,,Apartment,Unfurnished,7,14,East,1737,Sq-ft,Less than 5 years,"Best Connectivity To Railway station or Airport Check out this newly constructed 3 BHK flat on rent in the prime location of Pal Surat. The Rent amount of this 3 BHK apartment is set at an attractive price of ₹26,000. The apartment is on the 7 floor, has a covered area of 1737 sqft with 3 bathrooms and 3 balcony. This property offers power back up, reserved parking, security, intercom facility.",26000,78000,,15,3,,No,No,No,"Internet/Wi-Fi Connectivity, Banquet Hall, Bar/Lounge, Jogging and Strolling Track",True,True,Agent,58,Immediately,2026-03-07T14:53:06.000Z,"Mar 07, '26",True
Y1+Mebfw8KpzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1775-Sq-ft-Multistorey-Apartment-FOR-Rent-Palanpur-in-Surat&id=4d423831343232353433,2026-04-19 13:52:36,21.215963,72.770389,,Deepak Daryani,Pal Guarav Path,,,,Apartment,Semi-Furnished,5,14,East,1775,Sq-ft,,Shubham Pearl Spacious Modern Flat Prime Location Family Friendly Rent AvailableElegant Shubham Pearl Apartment Luxury Interiors Ready to Move In Rent NowShubham Pearl Residency Premium Amenities Secure Stylish Ideal Family HomeSpacious Shubham Pearl Flat Peaceful Neighborhood Modern Comforts Available,28000,84000,0,16,3,1 Covered,Yes,Yes,No,Jogging and Strolling Track,True,True,Agent,75,Immediately,2026-03-13T05:41:03.000Z,"Mar 13, '26",True
sZ4HK3y7yOdzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1738-Sq-ft-Multistorey-Apartment-FOR-Rent-Jahangirabad-in-Surat&id=4d423830313737353737,2026-04-19 13:52:36,21.216427,72.78212,,Pooja Real Estate,"Jahangirabad,Surat",,,,Apartment,Furnished,5,12,,1738,Sq-ft,Less than 5 years,"If you are planning to rent a flat, you can consider this 3 BHK flat situated in the prime location of Jahangirabad. You can get this flat at monthly rent of ₹30,000. Some added-on facilities available with the flat are 2 Wardrobe, 2 Bed, 2 AC and Sofa. The flat is located on the 5 floor which includes 3 bathrooms, 1 balcony, and covers a carpet area of 1000 sqft.",30000,90000,0,17,3,,No,No,No,,False,True,Agent,60,Immediately,2026-03-11T07:31:48.000Z,"Mar 11, '26",True
1pmN9gApELpzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-2000-Sq-ft-Multistorey-Apartment-FOR-Rent-Pal-in-Surat&id=4d423834303430313433,2026-04-19 13:52:36,21.1807801,72.7529018,,Pal,"Gaurav Path Road, Palanpur","19202|Lp Savani International School, 19202|International Institute Of Management And Technical Studies (Iimt), 19206|Pal. Star World, 19206|Bellissimo Hub",,,Apartment,Semi-Furnished,6,14,East,2000,Sq-ft,5 to 10 years,"3 BHK Semi Furnished Flat For Rent with premium amenities available If you are planning to rent a flat, you can consider this 3 BHK flat situated in the prime location of Pal. Available at a rental price of ₹26,000, this 3 BHK flat is worth considering. Located on the 6 floor, the flat comprises 3 bathrooms, 3 balcony, and has a carpet area of 1400 sqft. 1 Covered parking space is also available. The property features power back up, reserved parking, security. The address is Gaurav Path Road, Palanpur, Pal, Surat, Gujarat.",26000,75000,1,13,3,1 Covered,No,No,No,,True,True,Agent,80,Immediately,2026-04-02T10:09:13.000Z,"Apr 02, '26",True
DfjfUGNeWKxzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1615-Sq-ft-Multistorey-Apartment-FOR-Rent-Vesu-in-Surat&id=4d423833373331303933,2026-04-19 13:52:36,21.1447177,72.7717775,,Vesu,"Althan, Surat.","19210|Udhna Railway Station, 19202|Bhagwan Mahavir College of Engineering Technology, 19202|White Lotus International School",,,Apartment,Furnished,9,12,East,1615,Sq-ft,10 to 15 years,"3 BHK apartment is available on rent in Vesu Surat right away. The apartment is available at an affordable rental price of ₹35,000. Here you can enjoy world class facilities like 2 Wardrobe, 3 Bed, Fridge, Microwave, 2 AC, Sofa, Washing Machine, Dining Table and Gas Connection. The flat is located on the 9 floor which includes 3 bathrooms, 1 balcony, and covers a carpet area of 1300 sqft. There is also facility of 1 Covered parking. The apartment is equipped with power back up, reserved parking, security.",35000,100000,3,22,3,1 Covered,Yes,Yes,No,Jogging and Strolling Track,False,True,Agent,98,Immediately,2026-03-11T07:36:11.000Z,"Mar 11, '26",True
JI+MGml/m/FzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-2501-Sq-ft-Multistorey-Apartment-FOR-Rent-Vesu-in-Surat&id=4d423831373036333735,2026-04-19 13:52:36,21.1447177,72.7717775,,Vesu,vesu near Gail colony sunshine residency,"19210|Udhna Railway Station, 19202|G.D. Goenka International School, 19202|Bhagwan Mahavir College of Engineering Technology",,,Apartment,Unfurnished,3,12,East,2501,Sq-ft,New Construction,"its good campus with all modern amenities You can explore this 3 BHK flat on rent in Vesu Surat. You can get this flat at monthly rent of ₹35,000. The apartment is on the 3 floor, has a carpet area of 1297 sqft with 3 bathrooms and 1 balcony. 1 Covered parking space is also available. The apartment is equipped with power back up, reserved parking, security, visitor parking.",35000,100000,4897,14,3,1 Covered,Yes,No,No,"Visitor Parking, Banquet Hall",False,True,Agent,100,Immediately,2026-03-06T07:00:56.000Z,"Mar 06, '26",True
MgN45sIN+iZzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1875-Sq-ft-Multistorey-Apartment-FOR-Rent-Althan-in-Surat&id=4d423830373030323533,2026-04-19 13:52:36,21.1493019,72.8053877,,Althan,"3 BHK, Multistorey Apartment For Rent in Althan, Surat","19201|Software Technology Parks Of India (Stpi) Surat, 19202|South Indian Talent School, 19202|Broadway International School",,,Apartment,Unfurnished,Ground,12,East,1875,Sq-ft,Less than 5 years,"3 BHK, Multistorey Apartment For Rentin Althan, Surat 3 BHK apartment is available on rent in Althan Surat right away. The apartment is available at an affordable rental price of ₹38,000. The apartment is on the Ground floor, has a carpet area of 1055 sqft with 3 bathrooms and 1 balcony. The flat comes with power back up, reserved parking, security, service/goods lift, air conditioned, visitor parking, intercom facility, ro water system. The full address of the apartment is Althan - Sarsana Rd, Surat, Gujarat .",38000,100000,2800,20,3,,No,No,No,"Air Conditioned, Internet/Wi-Fi Connectivity, Banquet Hall, Jogging and Strolling Track",False,True,Agent,87,Immediately,2026-03-16T00:55:51.000Z,"Mar 16, '26",True
R3yp3EUckqhzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-2113-Sq-ft-Multistorey-Apartment-FOR-Rent-Althan-in-Surat&id=4d423832343731363531,2026-04-19 13:52:36,21.1493019,72.8053877,,Althan,Althan,"19201|Software Technology Parks Of India (Stpi) Surat, 19202|I.G. Desai School, 19202|South Indian Talent School",,,Apartment,Unfurnished,6,12,North - East,2113,Sq-ft,Less than 5 years,"You can explore this 3 BHK flat on rent in Althan Surat. The apartment is available at an affordable rental price of ₹30,000. The flat is located on the 6 floor which includes 3 bathrooms, 1 balcony, and covers a covered area of 2113 sqft. This property offers power back up, reserved parking, security, air conditioned, intercom facility, ro water system.",30000,90000,,14,3,,No,No,No,"Air Conditioned, Internet/Wi-Fi Connectivity, Banquet Hall, Bar/Lounge",True,True,Agent,53,Immediately,2026-04-11T05:17:12.000Z,"Apr 11, '26",True
6WwfiQwHUwpzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1700-Sq-ft-Multistorey-Apartment-FOR-Rent-Citylight-Area-in-Surat&id=4d423833383931313231,2026-04-19 13:52:36,21.1666367,72.7955775,,Citylight Area,Citylight,,,,Apartment,Furnished,11,11,South -West,1700,Sq-ft,10 to 15 years,"3 BHK Furnished Flat For Rent in prime location of citylight Grab the chance to own this affordable 3 BHK flat for rent in the Citylight Area area. This 3 BHK flat is available at the reasonable rent amount of ₹35,000. The residents of the flat have access to additional facilities such as 3 Wardrobe, 3 Bed, 1 AC, Dining Table and Gas Connection. Located on the 11 floor, the flat has 3 bathrooms, 2 balcony in carpet area of 1000 sqft. You will also find 1 Covered parking facility. This unit is designed with power back up, reserved parking, security. Visit the flat at Citylight, Citylight Area, Surat, Gujarat.",35000,105000,1,21,3,1 Covered,No,No,No,,True,True,Agent,95,Immediately,2026-03-21T09:39:13.000Z,"Mar 21, '26",True
E2QQSkYfPN5zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/5-BHK-9550-Sq-ft-Multistorey-Apartment-FOR-Rent-VIP-Road-in-Surat&id=4d423833373337333935,2026-04-19 13:52:36,21.1413009,72.7813698,,VIP Road,"VIP Road,Surat",,,,Apartment,Furnished,12,19,East,9550,Sq-ft,2014,"If you are planning to rent a flat, you can consider this 5 BHK flat situated in the prime location of VIP Road. ₹3 Lac is the monthly rent of this 5 BHK flat. 4 Wardrobe, 4 Bed, 2 TV, Fridge, Microwave, 4 AC, Sofa, Washing Machine, Dining Table and Gas Connection are some of the additional amenities available with the apartment. The apartment is on the 12 floor, has a carpet area of 6500 sqft with 5 bathrooms and 2 balcony. There is also facility of 3 Covered parking. The building has 19 floor and offers Kids Club, Kids Play Pool With Water Slides amenities. The apartment comes furnished with power back up, reserved parking, security. The address is VIP Road, Surat.",299000,1800000,25000,31,5,3 Covered,Yes,No,No,Jogging and Strolling Track,True,True,Agent,75,Immediately,2026-03-11T11:47:32.000Z,"Mar 11, '26",True
EMNFF2qbxIVzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/5-BHK-9450-Sq-ft-Multistorey-Apartment-FOR-Rent-VIP-Road-in-Surat&id=4d423833373131343937,2026-04-19 13:52:36,21.1413009,72.7813698,,VIP Road,"Surat, Gujarat",,,,Apartment,Furnished,4,19,East,9450,Sq-ft,Less than 5 years,"Multistory apartment is available for rent. It has a covered area of 9450 sq-ft, it is a good location. Please contact for more details. 5 BHK apartment is available on rent in VIP Road Surat right away. ₹2.8 Lac is the monthly rent of this 5 BHK flat. The flat is located on the 4 floor which includes 5 bathrooms, 2 balcony, and covers a covered area of 9450 sqft. This property includes 19 floor and provides Kids Club, Kids Play Pool With Water Slides benefits. This unit is designed with power back up, reserved parking, security, service/goods lift, air conditioned, intercom facility, ro water system. The address is VIP Road, Surat. This 5 BHK apartment ad is listed by the owner, so there is no brokerage fee.",280000,840000,,30,5,,No,No,No,"Air Conditioned, Banquet Hall, Jogging and Strolling Track, Outdoor Tennis Courts",False,False,Owner,76,Immediately,2026-03-10T02:46:22.000Z,"Mar 10, '26",True
7W6zNx+mLQNzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1250-Sq-ft-Multistorey-Apartment-FOR-Rent-Adajan-in-Surat&id=4d423831363737333639,2026-04-19 13:52:36,21.1973663,72.782489,,Adajan,"Pal ,Adajan","19202|Ryan International School Cbse, 19202|International Institute Of Management And Technical Studies (Iimt), 19206|Bellissimo Hub, 19206|Imperial Square Mall",,,Apartment,Semi-Furnished,2,14,West,1250,Sq-ft,5 to 10 years,"2 BHK Semi Furnished Flat For Rent with all amenities available If you are planning to rent a flat, you can consider this 2 BHK flat situated in the prime location of Adajan. The apartment is available at an affordable rental price of ₹20,000. Located on the 2 floor, the flat comprises 2 bathrooms, 1 balcony, and has a carpet area of 800 sqft. This home provides power back up, security, visitor parking. You can visit the flat at Pal ,Adajan, Adajan, Surat, Gujarat.",20000,60000,,16,2,,Yes,No,Yes,Visitor Parking,True,True,Agent,66,Immediately,2026-02-26T02:14:11.000Z,"Feb 26, '26",True
E7/m6bj8GTdzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1245-Sq-ft-Multistorey-Apartment-FOR-Rent-Vesu-in-Surat&id=4d423833353934393339,2026-04-19 13:52:36,21.1447177,72.7717775,,Vesu,canal road Vesu,"19210|Udhna Railway Station, 19202|T M Patel International School, 19202|White Lotus International School",,,Apartment,Semi-Furnished,5,14,East,1245,Sq-ft,Less than 5 years,"in If you are planning to rent a flat, you can consider this 2 BHK flat situated in the prime location of Vesu. Available at a rental price of ₹20,000, this 2 BHK flat is worth considering. The flat is located on the 5 floor which includes 2 bathrooms, 1 balcony, and covers a covered area of 1245 sqft. The property features power back up, reserved parking, security, service/goods lift, air conditioned, intercom facility, ro water system. Visit the apartment at Canal Rd, Vesu, Surat, Gujarat.",20000,60000,10000,16,2,,No,No,No,"Air Conditioned, Banquet Hall, Bar/Lounge, Jogging and Strolling Track",True,True,Agent,60,Immediately,2026-02-28T10:08:27.000Z,"Feb 28, '26",True
y3sImhrjYYpzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1180-Sq-ft-Multistorey-Apartment-FOR-Rent-Palanpur-in-Surat&id=4d423832373235383933,2026-04-19 13:52:36,21.215963,72.770389,,Shivaay Realty,Gaurav Path Road Nr Fire Station,,,,Apartment,Unfurnished,9,14,East,1180,Sq-ft,New Construction,"Newly constructed Building 2 BHK flat is available for rent in Palanpur immediately. Available at a rental price of ₹17,500, this 2 BHK flat is worth considering. Located on the 9 floor, the flat comprises 2 bathrooms, 2 balcony, and has a covered area of 1180 sqft. The residence includes power back up, reserved parking, security, intercom facility. Find this apartment at Nakshatra Embassy Rd, Palanpur, Surat, Gujarat .",17500,52500,,15,2,,No,No,No,"Laundry Service, Banquet Hall, Bar/Lounge, Jogging and Strolling Track",True,True,Agent,58,Immediately,2026-03-07T14:50:44.000Z,"Mar 07, '26",True
CVH+uEJ7j+xzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1252-Sq-ft-Multistorey-Apartment-FOR-Rent-Jahangirabad-in-Surat&id=4d423831343138343637,2026-04-19 13:52:36,21.216427,72.78212,,Deepak Daryani,Pal Guarav Path,,,,Apartment,Furnished,7,14,East,1252,Sq-ft,,"Grab the chance to own this affordable 2 BHK flat for rent in the Jahangirabad area. The Rent amount of this 2 BHK apartment is set at an attractive price of ₹20,000. If you rent the flat, you will have access to facilities like 2 Wardrobe, 2 Bed, 1 TV, Fridge, 1 AC, Sofa, Washing Machine, Dining Table and Gas Connection. Located on the 7 floor, the flat has 2 bathrooms, 1 balcony in covered area of 1252 sqft. The property includes 1 Covered parking. This property offers power back up, reserved parking, security. Visit the flat at Jahangirabad, Surat Gujrat .",20000,60000,0,16,2,1 Covered,Yes,Yes,No,Jogging and Strolling Track,True,True,Agent,75,Immediately,2026-03-15T07:29:20.000Z,"Mar 15, '26",True
M5YrtTcxsmxzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1300-Sq-ft-Multistorey-Apartment-FOR-Rent-Adajan-in-Surat&id=4d423738343231393833,2026-04-19 13:52:36,21.1973663,72.782489,,Adajan,"Surat, Gujarat","19202|Lp Savani International School, 19202|Imperial International School, 19206|Rajhans Theatre, 19206|Bellissimo Hub",,,Apartment,Furnished,4,5,,1300,Sq-ft,5 to 10 years,"Check out this newly constructed 2 BHK flat on rent in the prime location of Adajan Surat. The apartment is available at an affordable rental price of ₹22,000. Located on the 4 floor, the flat has 2 bathrooms, 2 balcony in carpet area of 800 sqft. Visit the flat at Adajan, Surat, Gujarat.",22000,,,17,2,,No,No,No,,False,True,Agent,59,Immediately,2026-03-11T07:39:50.000Z,"Mar 11, '26",True
iUmnUWZBscRzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1450-Sq-ft-Multistorey-Apartment-FOR-Rent-Palanpur-in-Surat&id=4d423834313436323439,2026-04-19 13:52:36,21.215963,72.770389,,Thakkar Skyline Real Estate,"Surat, Gujarat",,,,Apartment,Semi-Furnished,8,14,East,1450,Sq-ft,5 to 10 years,"2 BHK Semi Furnished Flat For Rent 2 BHK flat is available for rent in Palanpur immediately. You can get this flat at monthly rent of ₹18,500. Located on the 8 floor, the flat has 2 bathrooms, 1 balcony in carpet area of 950 sqft. This flat is fitted with power back up, reserved parking, security. You can visit the flat at Palanpur, Surat, Gujarat.",18500,5500,1,13,2,,No,No,No,,True,True,Agent,58,Immediately,2026-04-08T12:02:49.000Z,"Apr 08, '26",True
